node_id,scenario,peak_depth_m,arrival_h,cross_h,recede_h,duration_h,duration_thr_h,time_to_peak_h
telecom_cluster_03262,syn_ts_173_2_0p8859,0.7599124908447266,0.6519051553981826,0.6519051553981826,5.632893158685823,4.98098800328764,4.98098800328764,2.697237696913055
telecom_cluster_03307,syn_ts_173_2_0p8859,1.3314125537872314,0.0,0.0,6.749443038837752,6.749443038837752,6.749443038837752,3.3491428523112377
telecom_cluster_03371,syn_ts_173_2_0p8859,0.9123125076293944,0.39989310610183315,0.39989310610183315,5.92513206027918,5.525238954177347,5.525238954177347,2.9492497462094045
telecom_cluster_03400,syn_ts_173_2_0p8859,0.1217374876141548,2.161469366403419,2.161469366403419,4.13715237069579,1.975683004292371,1.975683004292371,1.1876734859078186
telecom_cluster_03401,syn_ts_173_2_0p8859,0.1884125620126724,1.9098742203168544,1.9098742203168544,4.3398197005813275,2.429945480264473,2.429945480264473,1.4392686319943833
telecom_cluster_03500,syn_ts_173_2_0p8859,0.6360875368118286,0.8784203036369527,0.8784203036369527,5.397706227052145,4.519285923415193,4.519285923415193,2.470722548674285
telecom_cluster_03524,syn_ts_173_2_0p8859,0.0550625436007976,2.4629990390557426,2.4629990390557426,3.7185497150552957,1.2555506759995532,1.2555506759995532,0.8861438132554951
telecom_cluster_03618,syn_ts_173_2_0p8859,0.3217624425888061,1.5351946386681214,1.5351946386681214,4.706528845771805,3.1713342071036834,3.1713342071036834,1.8139482136431162
telecom_cluster_03651,syn_ts_173_2_0p8859,1.0647125244140625,0.1477029655097128,0.1477029655097128,6.223031971651542,6.075329006141829,6.075329006141829,3.201439886801525
telecom_cluster_03674,syn_ts_173_2_0p8859,2.5717499256134033,0.0,0.0,6.784093952452893,6.784093952452893,6.784093952452893,3.3491428523112377
telecom_cluster_03708,syn_ts_173_2_0p8859,1.169487476348877,0.0,0.0,6.429735577233813,6.429735577233813,6.429735577233813,3.3491428523112377
telecom_cluster_03799,syn_ts_173_2_0p8859,0.3979624509811401,1.3642355720869555,1.3642355720869555,4.898490133527881,3.5342545614409255,3.5342545614409255,1.9849072802242822
telecom_cluster_03925,syn_ts_173_2_0p8859,0.6360875368118286,0.8784203036369527,0.8784203036369527,5.397706227052145,4.519285923415193,4.519285923415193,2.470722548674285
telecom_cluster_03926,syn_ts_173_2_0p8859,0.4074875116348266,1.3441530812098164,1.3441530812098164,4.919302771272085,3.5751496900622692,3.5751496900622692,2.004989771101421
telecom_cluster_03951,syn_ts_173_2_0p8859,0.6551375389099121,0.8408221486752488,0.8408221486752488,5.433888849335801,4.593066700660552,4.593066700660552,2.508320703635989
telecom_cluster_04006,syn_ts_173_2_0p8859,0.2265125662088394,1.7928661915528228,1.7928661915528228,4.455629486902865,2.662763295350042,2.662763295350042,1.5562766607584149
telecom_cluster_04034,syn_ts_173_2_0p8859,0.2265125662088394,1.7928661915528228,1.7928661915528228,4.455629486902865,2.662763295350042,2.662763295350042,1.5562766607584149
subway_w_8_st_ny_aquarium_fq,syn_ts_173_2_0p8859,0.1598374992609024,2.017700827970766,2.017700827970766,4.25296217966431,2.235261351693544,2.235261351693544,1.3314420243404714
subway_ocean_pkwy_q,syn_ts_173_2_0p8859,0.1217374876141548,2.161469366403419,2.161469366403419,4.13715237069579,1.975683004292371,1.975683004292371,1.1876734859078186
water_owls_head_wwtp,syn_ts_173_2_0p8859,0.9123125076293944,0.39989310610183315,0.39989310610183315,5.92513206027918,5.525238954177347,5.525238954177347,2.9492497462094045
water_brooklyn_navy_yard_admiral_row,syn_ts_173_2_0p8859,0.4074875116348266,1.3441530812098164,1.3441530812098164,4.919302771272085,3.5751496900622692,3.5751496900622692,2.004989771101421
water_hunts_point_wwtp,syn_ts_173_2_0p8859,0.6360875368118286,0.8784203036369527,0.8784203036369527,5.397706227052145,4.519285923415193,4.519285923415193,2.470722548674285
water_spring_creek_park,syn_ts_173_2_0p8859,1.13138747215271,0.037360230217223525,0.037360230217223525,6.354554550801244,6.31719432058402,6.31719432058402,3.311782622094014
water_throgs_neck_sewage_pump_station,syn_ts_173_2_0p8859,0.0741125419735908,2.371206319145477,2.371206319145477,3.8466845379563837,1.4754782188109066,1.4754782188109066,0.9779365331657606
water_marble_hill_sewage_pump_statn,syn_ts_173_2_0p8859,0.2836625576019287,1.6382630824541757,1.6382630824541757,4.608538637686045,2.970275555231869,2.970275555231869,1.710879769857062
water_lew_fidler_park_dep_pier,syn_ts_173_2_0p8859,0.3122375011444092,1.5609616689928958,1.5609616689928958,4.682031370399829,3.1210697014069337,3.1210697014069337,1.7881811833183419
fuel_station_gulf_0324,syn_ts_173_2_0p8859,0.1884125620126724,1.9098742203168544,1.9098742203168544,4.3398197005813275,2.429945480264473,2.429945480264473,1.4392686319943833
fuel_station_allegiance_0402,syn_ts_173_2_0p8859,0.1026874855160713,2.2335174995604508,2.2335174995604508,4.038939074170447,1.805421574609996,1.805421574609996,1.115625352750787
fuel_station_shell_0531,syn_ts_173_2_0p8859,0.0931625440716743,2.2794135812848406,2.2794135812848406,3.9748544961156798,1.6954409148308391,1.6954409148308391,1.069729271026397
fuel_station_allegiance_0536,syn_ts_173_2_0p8859,1.1028125286102295,0.0846499175472388,0.0846499175472388,6.298187798351797,6.213537880804558,6.213537880804558,3.264492934763999
fuel_station_mobil_0695,syn_ts_173_2_0p8859,0.0360125415027141,2.5547917769163786,2.5547917769163786,3.590745929575636,1.0359541526592575,1.0359541526592575,0.794351075394859
fuel_station_bp_0850,syn_ts_173_2_0p8859,0.2836625576019287,1.6382630824541757,1.6382630824541757,4.608538637686045,2.970275555231869,2.970275555231869,1.710879769857062
fuel_station_citgo_0937,syn_ts_173_2_0p8859,1.350462555885315,0.0,0.0,6.784093952452893,6.784093952452893,6.784093952452893,3.3491428523112377
fuel_station_unknown_gas_station_1040,syn_ts_173_2_0p8859,0.1598374992609024,2.017700827970766,2.017700827970766,4.25296217966431,2.235261351693544,2.235261351693544,1.3314420243404714
fuel_station_lukoil_1058,syn_ts_173_2_0p8859,4.503237724304199,0.0,0.0,6.784093952452893,6.784093952452893,6.784093952452893,3.3491428523112377
fuel_station_speedway_1103,syn_ts_173_2_0p8859,0.1122125461697578,2.197411269067757,2.197411269067757,4.103024454274975,1.9056131852072182,1.9056131852072182,1.1517315832434805
fuel_station_mobil_1104,syn_ts_173_2_0p8859,0.1788875013589859,1.9458165728116412,1.9458165728116412,4.310867072825079,2.365050500013438,2.365050500013438,1.4033262794995964
fuel_station_speedway_1105,syn_ts_173_2_0p8859,0.3503375053405761,1.4646472724555726,1.4646472724555726,4.780021885083447,3.3153746126278745,3.3153746126278745,1.884495579855665
power_howard_beach,syn_ts_662_3_0p9973,0.0444281622767448,6.95351134447779,6.95351134447779,7.853769089357101,0.900257744879311,0.900257744879311,0.5141123570927641
power_howland_hook,syn_ts_662_3_0p9973,0.4540031552314758,5.146564544848747,5.146564544848747,9.196603388561668,4.050038843712921,4.050038843712921,2.321059156721807
telecom_cluster_00066,syn_ts_662_3_0p9973,1.8827531337738037,0.0,0.0,9.81719391764157,9.81719391764157,9.81719391764157,7.467623701570554
telecom_cluster_00072,syn_ts_662_3_0p9973,1.7970281839370728,0.0,0.0,9.81719391764157,9.81719391764157,9.81719391764157,7.467623701570554
telecom_cluster_00073,syn_ts_662_3_0p9973,1.7970281839370728,0.0,0.0,9.81719391764157,9.81719391764157,9.81719391764157,7.467623701570554
telecom_cluster_00238,syn_ts_662_3_0p9973,0.6349781155586243,4.672216515903993,4.672216515903993,9.56086615250006,4.8886496365960665,4.8886496365960665,2.795407185666561
telecom_cluster_00274,syn_ts_662_3_0p9973,1.892278075218201,0.0,0.0,9.81719391764157,9.81719391764157,9.81719391764157,7.467623701570554
telecom_cluster_00275,syn_ts_662_3_0p9973,1.1683781147003174,3.4464344521095605,3.4464344521095605,9.81719391764157,6.370759465532009,6.370759465532009,4.021189249460994
telecom_cluster_00292,syn_ts_662_3_0p9973,0.0825281664729118,6.585680083789304,6.585680083789304,8.184914803972983,1.599234720183679,1.599234720183679,0.8819436177812499
telecom_cluster_00293,syn_ts_662_3_0p9973,0.3301780819892883,5.536177098615697,5.536177098615697,8.914934391174723,3.378757292559026,3.378757292559026,1.931446602954857
telecom_cluster_00416,syn_ts_662_3_0p9973,2.225653171539306,0.0,0.0,9.81719391764157,9.81719391764157,9.81719391764157,7.467623701570554
telecom_cluster_00493,syn_ts_662_3_0p9973,0.5778281092643738,4.809428608954326,4.809428608954326,9.44583574472803,4.636407135773704,4.636407135773704,2.6581950926162285
telecom_cluster_00586,syn_ts_662_3_0p9973,0.2539781928062439,5.775938179663454,5.775938179663454,8.704135882459074,2.92819770279562,2.92819770279562,1.6916855219071003
telecom_cluster_00616,syn_ts_662_3_0p9973,0.0444281622767448,6.95351134447779,6.95351134447779,7.853769089357101,0.900257744879311,0.900257744879311,0.5141123570927641
telecom_cluster_00714,syn_ts_662_3_0p9973,0.2539781928062439,5.775938179663454,5.775938179663454,8.704135882459074,2.92819770279562,2.92819770279562,1.6916855219071003
telecom_cluster_00753,syn_ts_662_3_0p9973,0.2539781928062439,5.775938179663454,5.775938179663454,8.704135882459074,2.92819770279562,2.92819770279562,1.6916855219071003
telecom_cluster_00832,syn_ts_662_3_0p9973,0.4444780945777893,5.176534914410406,5.176534914410406,9.177431547554152,4.000896633143745,4.000896633143745,2.291088787160148
telecom_cluster_00833,syn_ts_662_3_0p9973,0.0634781643748283,6.733069152422634,6.733069152422634,8.019341747045832,1.286272594623198,1.286272594623198,0.7345545491479202
telecom_cluster_00840,syn_ts_662_3_0p9973,3.511528253555298,0.0,0.0,9.81719391764157,9.81719391764157,9.81719391764157,7.467623701570554
telecom_cluster_00879,syn_ts_662_3_0p9973,0.2444531321525573,5.805908549225113,5.805908549225113,8.677785879358888,2.871877330133775,2.871877330133775,1.6617151523454412
telecom_cluster_00887,syn_ts_662_3_0p9973,3.1591031551361084,0.0,0.0,9.81719391764157,9.81719391764157,9.81719391764157,7.467623701570554
telecom_cluster_01096,syn_ts_662_3_0p9973,0.1301531195640564,6.355984146041146,6.355984146041146,8.361587961356944,2.0056038153157987,2.0056038153157987,1.1116395555294085
telecom_cluster_01183,syn_ts_662_3_0p9973,0.1396781802177429,6.310044620709341,6.310044620709341,8.387937939818883,2.077893319109542,2.077893319109542,1.157579080861213
telecom_cluster_01202,syn_ts_662_3_0p9973,1.3969781398773191,2.8433209994539888,2.8433209994539888,9.81719391764157,6.973872918187581,6.973872918187581,4.624302702116566
telecom_cluster_01237,syn_ts_662_3_0p9973,0.3587531447410583,5.446266365019822,5.446266365019822,8.99398414463281,3.547717779612988,3.547717779612988,2.0213573365507322
telecom_cluster_01703,syn_ts_662_3_0p9973,0.1968281865119934,6.0344091935636515,6.0344091935636515,8.546036853195014,2.5116276596313627,2.5116276596313627,1.4332145080069028
telecom_cluster_01704,syn_ts_662_3_0p9973,0.0158530995249748,7.284175322291605,7.284175322291605,7.605410076920891,0.32123475462928575,0.32123475462928575,0.18344837927894897
telecom_cluster_01749,syn_ts_662_3_0p9973,1.7398781776428225,0.0,0.0,9.81719391764157,9.81719391764157,9.81719391764157,7.467623701570554
telecom_cluster_01751,syn_ts_662_3_0p9973,0.1396781802177429,6.310044620709341,6.310044620709341,8.387937939818883,2.077893319109542,2.077893319109542,1.157579080861213
telecom_cluster_01863,syn_ts_662_3_0p9973,0.3873280882835388,5.356356006513051,5.356356006513051,9.06240122133488,3.7060452148218292,3.7060452148218292,2.111267695057503
telecom_cluster_01868,syn_ts_662_3_0p9973,1.5112781524658203,0.0,0.0,9.81719391764157,7.685516879521003,7.685516879521003,7.467623701570554
telecom_cluster_01897,syn_ts_662_3_0p9973,0.6921281218528748,4.5350044228536595,4.5350044228536595,9.675896635397143,5.140892212543483,5.140892212543483,2.9326192787168948
telecom_cluster_01898,syn_ts_662_3_0p9973,0.7111781239509583,4.489267058503549,4.489267058503549,9.71424012969617,5.224973071192622,5.224973071192622,2.9783566430670056
telecom_cluster_01929,syn_ts_662_3_0p9973,0.9969281554222108,3.8282413408150586,3.8282413408150586,9.81719391764157,5.988952576826511,5.988952576826511,3.6393823607554956
telecom_cluster_01966,syn_ts_662_3_0p9973,1.8541781902313232,0.0,0.0,9.81719391764157,9.81719391764157,9.81719391764157,7.467623701570554
telecom_cluster_01967,syn_ts_662_3_0p9973,0.4730531573295593,5.086624180814532,5.086624180814532,9.23494683063476,4.148322649820228,4.148322649820228,2.3809995207560224
telecom_cluster_02179,syn_ts_662_3_0p9973,0.1968281865119934,6.0344091935636515,6.0344091935636515,8.546036853195014,2.5116276596313627,2.5116276596313627,1.4332145080069028
telecom_cluster_02221,syn_ts_662_3_0p9973,0.0349031016230583,7.063733130236449,7.063733130236449,7.770982285900247,0.7072491556637974,0.7072491556637974,0.403890571334105
telecom_cluster_02225,syn_ts_662_3_0p9973,0.6826031804084778,4.557872961923253,4.557872961923253,9.656725008218762,5.09885204629551,5.09885204629551,2.9097507396473015
telecom_cluster_02226,syn_ts_662_3_0p9973,1.4541281461715698,0.0,0.0,9.81719391764157,7.255169645562746,7.255169645562746,7.467623701570554
telecom_cluster_02268,syn_ts_662_3_0p9973,0.1301531195640564,6.355984146041146,6.355984146041146,8.361587961356944,2.0056038153157987,2.0056038153157987,1.1116395555294085
telecom_cluster_02479,syn_ts_662_3_0p9973,1.3969781398773191,2.8433209994539888,2.8433209994539888,9.81719391764157,6.973872918187581,6.973872918187581,4.624302702116566
telecom_cluster_02525,syn_ts_662_3_0p9973,0.6445031762123108,4.649347690623475,4.649347690623475,9.580038019620707,4.9306903289972315,4.9306903289972315,2.818276010947079
telecom_cluster_02576,syn_ts_662_3_0p9973,0.0158530995249748,7.284175322291605,7.284175322291605,7.605410076920891,0.32123475462928575,0.32123475462928575,0.18344837927894897
telecom_cluster_02635,syn_ts_662_3_0p9973,0.4444780945777893,5.176534914410406,5.176534914410406,9.177431547554152,4.000896633143745,4.000896633143745,2.291088787160148
telecom_cluster_02734,syn_ts_662_3_0p9973,0.2539781928062439,5.775938179663454,5.775938179663454,8.704135882459074,2.92819770279562,2.92819770279562,1.6916855219071003
telecom_cluster_02741,syn_ts_662_3_0p9973,0.0444281622767448,6.95351134447779,6.95351134447779,7.853769089357101,0.900257744879311,0.900257744879311,0.5141123570927641
telecom_cluster_02763,syn_ts_662_3_0p9973,0.2539781928062439,5.775938179663454,5.775938179663454,8.704135882459074,2.92819770279562,2.92819770279562,1.6916855219071003
telecom_cluster_02764,syn_ts_662_3_0p9973,0.2539781928062439,5.775938179663454,5.775938179663454,8.704135882459074,2.92819770279562,2.92819770279562,1.6916855219071003
telecom_cluster_02793,syn_ts_662_3_0p9973,0.2920780777931213,5.656057826684127,5.656057826684127,8.809534939750161,3.1534771130660344,3.1534771130660344,1.8115658748864272
telecom_cluster_02794,syn_ts_662_3_0p9973,0.1301531195640564,6.355984146041146,6.355984146041146,8.361587961356944,2.0056038153157987,2.0056038153157987,1.1116395555294085
telecom_cluster_02812,syn_ts_662_3_0p9973,0.2539781928062439,5.775938179663454,5.775938179663454,8.704135882459074,2.92819770279562,2.92819770279562,1.6916855219071003
telecom_cluster_02813,syn_ts_662_3_0p9973,0.2539781928062439,5.775938179663454,5.775938179663454,8.704135882459074,2.92819770279562,2.92819770279562,1.6916855219071003
telecom_cluster_02839,syn_ts_662_3_0p9973,0.1968281865119934,6.0344091935636515,6.0344091935636515,8.546036853195014,2.5116276596313627,2.5116276596313627,1.4332145080069028
telecom_cluster_02844,syn_ts_662_3_0p9973,0.6349781155586243,4.672216515903993,4.672216515903993,9.56086615250006,4.8886496365960665,4.8886496365960665,2.795407185666561
telecom_cluster_02863,syn_ts_662_3_0p9973,0.2539781928062439,5.775938179663454,5.775938179663454,8.704135882459074,2.92819770279562,2.92819770279562,1.6916855219071003
